Abasto,Cultura,E_basica,E_media,E_superior,Empleo,Espacio_ab,Est_Tpte,Pob_2010,Salud_cama,Salud_cons,cve_ent,cve_mun,cve_sun,cvegeo,gmu,iisu_cd,iisu_sun,sun
114.0,0.0,1.0,1.0,0.0,1784.0,0.0,0.0,64,0.0,3.0,03,003,M03.01,0300300013439004,medio,Alto,Intermedio,La Paz
76.0,0.0,1.0,0.0,0.0,1321.0,0.0,0.0,24,0.0,3.0,03,003,M03.01,0300300013439012,medio,Alto,Intermedio,La Paz
76.0,0.0,1.0,0.0,0.0,1321.0,0.0,0.0,78,0.0,3.0,03,003,M03.01,0300300013439010,medio,Alto,Intermedio,La Paz
108.0,0.0,3.0,1.0,0.0,1198.0,313.0,0.0,88,0.0,3.0,03,003,M03.01,0300300013439032,medio,Alto,Intermedio,La Paz
76.0,0.0,1.0,0.0,0.0,1321.0,0.0,0.0,29,0.0,3.0,03,003,M03.01,0300300013439029,medio,Alto,Intermedio,La Paz
76.0,0.0,1.0,0.0,0.0,1321.0,0.0,0.0,0,0.0,3.0,03,003,M03.01,0300300013439030,s/p,S/P,S/P,La Paz
108.0,0.0,3.0,1.0,0.0,1198.0,313.0,0.0,94,0.0,3.0,03,003,M03.01,0300300013439018,medio,Alto,Intermedio,La Paz
108.0,0.0,3.0,1.0,0.0,1198.0,313.0,0.0,60,0.0,3.0,03,003,M03.01,0300300013439021,medio,Alto,Intermedio,La Paz
108.0,0.0,3.0,1.0,0.0,1198.0,313.0,0.0,37,0.0,3.0,03,003,M03.01,0300300013439022,medio,Alto,Intermedio,La Paz
114.0,0.0,1.0,1.0,0.0,1784.0,0.0,0.0,67,0.0,3.0,03,003,M03.01,0300300013439005,medio,Alto,Intermedio,La Paz
114.0,0.0,1.0,1.0,0.0,1784.0,0.0,0.0,34,0.0,3.0,03,003,M03.01,0300300013439013,medio,Alto,Intermedio,La Paz
114.0,0.0,1.0,1.0,0.0,1784.0,0.0,0.0,41,0.0,3.0,03,003,M03.01,0300300013439019,medio,Alto,Intermedio,La Paz
114.0,0.0,1.0,1.0,0.0,1784.0,0.0,0.0,61,0.0,3.0,03,003,M03.01,0300300013439015,medio,Alto,Intermedio,La Paz
114.0,0.0,1.0,1.0,0.0,1784.0,0.0,0.0,53,0.0,3.0,03,003,M03.01,0300300013439020,medio,Alto,Intermedio,La Paz
134.0,0.0,4.0,1.0,0.0,1563.0,313.0,0.0,70,0.0,3.0,03,003,M03.01,0300300013439017,medio,Alto,Intermedio,La Paz
108.0,0.0,3.0,1.0,0.0,1198.0,313.0,0.0,69,0.0,3.0,03,003,M03.01,0300300013439006,medio,Alto,Intermedio,La Paz
114.0,0.0,1.0,1.0,0.0,1784.0,0.0,0.0,75,0.0,3.0,03,003,M03.01,0300300013439016,medio,Alto,Intermedio,La Paz
108.0,0.0,3.0,1.0,0.0,1198.0,313.0,0.0,65,0.0,3.0,03,003,M03.01,0300300013439007,medio,Alto,Intermedio,La Paz
108.0,0.0,3.0,1.0,0.0,1198.0,313.0,0.0,92,0.0,3.0,03,003,M03.01,0300300013439024,medio,Alto,Intermedio,La Paz
108.0,0.0,3.0,1.0,0.0,1198.0,313.0,0.0,47,0.0,3.0,03,003,M03.01,0300300013439023,medio,Alto,Intermedio,La Paz
76.0,0.0,1.0,0.0,0.0,1321.0,0.0,0.0,75,0.0,3.0,03,003,M03.01,0300300013439001,medio,Alto,Intermedio,La Paz
76.0,0.0,1.0,0.0,0.0,1321.0,0.0,0.0,39,0.0,3.0,03,003,M03.01,0300300013439002,medio,Alto,Intermedio,La Paz
2.0,0.0,0.0,3.0,1.0,602.0,0.0,0.0,0,90.0,26.0,03,003,M03.01,0300300011856005,s/p,S/P,S/P,La Paz
26.0,0.0,3.0,3.0,1.0,4053.0,542.0,0.0,5,90.0,26.0,03,003,M03.01,0300300013335039,muy bajo,Muy Alto,Muy Alto,La Paz
17.0,0.0,1.0,3.0,1.0,2437.0,542.0,0.0,0,90.0,26.0,03,003,M03.01,0300300011856006,s/p,S/P,S/P,La Paz
29.0,0.0,2.0,3.0,1.0,4027.0,542.0,0.0,8,90.0,26.0,03,003,M03.01,0300300013320017,muy bajo,Muy Alto,Muy Alto,La Paz
17.0,0.0,1.0,3.0,1.0,2437.0,542.0,0.0,4,90.0,26.0,03,003,M03.01,0300300013320025,muy bajo,Muy Alto,Muy Alto,La Paz
22.0,0.0,4.0,3.0,0.0,3178.0,1413.0,0.0,104,90.0,26.0,03,003,M03.01,0300300011856028,muy bajo,Muy Alto,Muy Alto,La Paz
30.0,0.0,4.0,3.0,1.0,3928.0,1476.0,0.0,112,90.0,26.0,03,003,M03.01,0300300011856032,muy bajo,Muy Alto,Muy Alto,La Paz
30.0,0.0,4.0,3.0,1.0,3928.0,1476.0,0.0,120,90.0,26.0,03,003,M03.01,0300300011856009,muy bajo,Muy Alto,Muy Alto,La Paz
30.0,0.0,4.0,3.0,1.0,3928.0,1476.0,0.0,120,90.0,26.0,03,003,M03.01,0300300011856031,muy bajo,Muy Alto,Muy Alto,La Paz
30.0,0.0,4.0,3.0,1.0,3928.0,1476.0,0.0,101,90.0,26.0,03,003,M03.01,0300300011856029,muy bajo,Muy Alto,Muy Alto,La Paz
30.0,0.0,4.0,3.0,1.0,3928.0,1476.0,0.0,104,90.0,26.0,03,003,M03.01,0300300011856030,muy bajo,Muy Alto,Muy Alto,La Paz
26.0,0.0,3.0,3.0,1.0,4053.0,542.0,0.0,46,90.0,26.0,03,003,M03.01,0300300011856035,muy bajo,Muy Alto,Muy Alto,La Paz
26.0,0.0,3.0,3.0,1.0,4053.0,542.0,0.0,62,90.0,26.0,03,003,M03.01,0300300011856034,muy bajo,Muy Alto,Muy Alto,La Paz
26.0,0.0,3.0,3.0,1.0,4053.0,542.0,0.0,47,90.0,26.0,03,003,M03.01,0300300011856033,muy bajo,Muy Alto,Muy Alto,La Paz
29.0,0.0,2.0,3.0,1.0,4027.0,542.0,0.0,4,90.0,26.0,03,003,M03.01,0300300013320016,muy bajo,Muy Alto,Muy Alto,La Paz
42.0,0.0,1.0,3.0,1.0,5299.0,542.0,0.0,7,99.0,33.0,03,003,M03.01,0300300013320015,muy bajo,Muy Alto,Muy Alto,La Paz
43.0,0.0,2.0,3.0,2.0,5303.0,542.0,0.0,4,90.0,26.0,03,003,M03.01,0300300013320014,muy bajo,Muy Alto,Muy Alto,La Paz
28.0,0.0,1.0,3.0,0.0,3383.0,542.0,0.0,2,90.0,26.0,03,003,M03.01,0300300013320019,muy bajo,Muy Alto,Muy Alto,La Paz
28.0,0.0,1.0,3.0,0.0,3383.0,542.0,0.0,0,90.0,26.0,03,003,M03.01,0300300013320018,s/p,S/P,S/P,La Paz
11.0,0.0,1.0,3.0,1.0,2437.0,0.0,0.0,16,90.0,26.0,03,003,M03.01,0300300013320026,muy bajo,Muy Alto,Muy Alto,La Paz
42.0,0.0,1.0,3.0,1.0,5299.0,542.0,0.0,14,99.0,33.0,03,003,M03.01,0300300013320006,muy bajo,Muy Alto,Muy Alto,La Paz
42.0,0.0,1.0,3.0,1.0,5299.0,542.0,0.0,21,99.0,33.0,03,003,M03.01,0300300013320005,muy bajo,Muy Alto,Muy Alto,La Paz
26.0,0.0,3.0,3.0,1.0,4053.0,542.0,0.0,43,90.0,26.0,03,003,M03.01,0300300011856042,muy bajo,Muy Alto,Muy Alto,La Paz
26.0,0.0,3.0,3.0,1.0,4053.0,542.0,0.0,51,90.0,26.0,03,003,M03.01,0300300011856040,muy bajo,Muy Alto,Muy Alto,La Paz
26.0,0.0,3.0,3.0,1.0,4053.0,542.0,0.0,0,90.0,26.0,03,003,M03.01,0300300011856008,s/p,S/P,S/P,La Paz
54.0,0.0,3.0,3.0,0.0,5237.0,1476.0,0.0,78,90.0,26.0,03,003,M03.01,0300300013335014,muy bajo,Muy Alto,Muy Alto,La Paz
54.0,0.0,3.0,3.0,0.0,5237.0,1476.0,0.0,71,90.0,26.0,03,003,M03.01,0300300013335024,muy bajo,Muy Alto,Muy Alto,La Paz
57.0,0.0,4.0,3.0,0.0,6204.0,1476.0,0.0,86,90.0,26.0,03,003,M03.01,0300300013335004,muy bajo,Muy Alto,Muy Alto,La Paz
57.0,0.0,4.0,3.0,0.0,6204.0,1476.0,0.0,35,90.0,26.0,03,003,M03.01,0300300013335008,muy bajo,Muy Alto,Muy Alto,La Paz
54.0,0.0,3.0,3.0,0.0,5237.0,1476.0,0.0,80,90.0,26.0,03,003,M03.01,0300300013335001,muy bajo,Muy Alto,Muy Alto,La Paz
54.0,0.0,3.0,3.0,0.0,5237.0,1476.0,0.0,56,90.0,26.0,03,003,M03.01,0300300013335005,muy bajo,Muy Alto,Muy Alto,La Paz
26.0,0.0,3.0,3.0,1.0,4053.0,542.0,0.0,0,90.0,26.0,03,003,M03.01,0300300013335037,s/p,S/P,S/P,La Paz
25.0,0.0,2.0,0.0,0.0,229.0,0.0,0.0,92,0.0,6.0,03,003,M03.01,0300300013049027,medio,Intermedio,Intermedio,La Paz
25.0,0.0,2.0,0.0,0.0,229.0,0.0,0.0,30,0.0,6.0,03,003,M03.01,0300300013049024,medio,Intermedio,Intermedio,La Paz
73.0,4.0,4.0,0.0,1.0,10733.0,0.0,0.0,0,2.0,34.0,03,003,M03.01,030030001213A022,s/p,S/P,S/P,La Paz
143.0,5.0,3.0,0.0,1.0,14351.0,0.0,0.0,88,100.0,87.0,03,003,M03.01,030030001213A011,bajo,Muy Alto,Alto,La Paz
73.0,4.0,4.0,0.0,1.0,10733.0,0.0,0.0,16,2.0,34.0,03,003,M03.01,0300300012055033,bajo,Alto,Alto,La Paz
91.0,5.0,4.0,0.0,1.0,13095.0,0.0,0.0,66,2.0,38.0,03,003,M03.01,030030001213A009,bajo,Muy Alto,Alto,La Paz
73.0,4.0,4.0,0.0,1.0,10733.0,0.0,0.0,22,2.0,34.0,03,003,M03.01,030030001213A023,bajo,Muy Alto,Alto,La Paz
62.0,3.0,3.0,1.0,1.0,8634.0,0.0,0.0,93,2.0,34.0,03,003,M03.01,0300300012055016,bajo,Alto,Alto,La Paz
41.0,3.0,1.0,1.0,0.0,6550.0,0.0,0.0,89,0.0,20.0,03,003,M03.01,0300300013034025,medio,Intermedio,Intermedio,La Paz
73.0,4.0,4.0,0.0,1.0,10733.0,0.0,0.0,58,2.0,34.0,03,003,M03.01,0300300012055015,bajo,Alto,Alto,La Paz
62.0,3.0,3.0,1.0,1.0,8634.0,0.0,0.0,64,2.0,34.0,03,003,M03.01,0300300012055017,bajo,Alto,Alto,La Paz
15.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,10,0.0,0.0,03,003,M03.01,0300300013903019,alto,Intermedio,Bajo,La Paz
4.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,1,0.0,0.0,03,003,M03.01,0300300013903018,alto,Intermedio,Bajo,La Paz
4.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,18,0.0,0.0,03,003,M03.01,0300300013903017,alto,Intermedio,Bajo,La Paz
40.0,0.0,2.0,1.0,0.0,135.0,0.0,0.0,18,0.0,1.0,03,003,M03.01,0300300014189001,alto,Bajo,Bajo,La Paz
40.0,0.0,2.0,1.0,0.0,135.0,0.0,0.0,22,0.0,1.0,03,003,M03.01,0300300014189002,alto,Bajo,Bajo,La Paz
40.0,0.0,2.0,1.0,0.0,135.0,0.0,0.0,21,0.0,1.0,03,003,M03.01,0300300014189003,alto,Bajo,Bajo,La Paz
34.0,0.0,1.0,1.0,0.0,173.0,0.0,0.0,0,0.0,1.0,03,003,M03.01,0300300013890012,s/p,S/P,S/P,La Paz
40.0,0.0,2.0,1.0,0.0,135.0,0.0,0.0,22,0.0,1.0,03,003,M03.01,0300300013890010,muy alto,Bajo,Muy Bajo,La Paz
34.0,0.0,1.0,1.0,0.0,173.0,0.0,0.0,8,0.0,1.0,03,003,M03.01,0300300013890011,muy alto,Bajo,Muy Bajo,La Paz
15.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,26,0.0,0.0,03,003,M03.01,0300300013903016,alto,Intermedio,Bajo,La Paz
21.0,0.0,2.0,1.0,0.0,95.0,0.0,0.0,0,0.0,1.0,03,003,M03.01,0300300013903006,s/p,S/P,S/P,La Paz
21.0,0.0,2.0,1.0,0.0,95.0,0.0,0.0,15,0.0,1.0,03,003,M03.01,0300300013903001,alto,Intermedio,Bajo,La Paz
15.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0,28,0.0,0.0,03,003,M03.01,0300300013903002,alto,Intermedio,Bajo,La Paz
15.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0,24,0.0,0.0,03,003,M03.01,0300300013903010,alto,Intermedio,Bajo,La Paz
15.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,0,0.0,0.0,03,003,M03.01,0300300013903009,s/p,S/P,S/P,La Paz
15.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,13,0.0,0.0,03,003,M03.01,0300300013903008,alto,Intermedio,Bajo,La Paz
21.0,0.0,1.0,1.0,0.0,101.0,0.0,0.0,5,0.0,1.0,03,003,M03.01,0300300013903007,alto,Intermedio,Bajo,La Paz
21.0,0.0,1.0,1.0,0.0,101.0,0.0,0.0,2,0.0,1.0,03,003,M03.01,0300300013890030,muy alto,Bajo,Muy Bajo,La Paz
21.0,0.0,1.0,1.0,0.0,101.0,0.0,0.0,21,0.0,1.0,03,003,M03.01,0300300013890026,muy alto,Bajo,Muy Bajo,La Paz
15.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0,25,0.0,0.0,03,003,M03.01,0300300013903011,alto,Intermedio,Bajo,La Paz
15.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0,22,0.0,0.0,03,003,M03.01,0300300013903003,alto,Intermedio,Bajo,La Paz
21.0,0.0,2.0,1.0,0.0,95.0,0.0,0.0,41,0.0,1.0,03,003,M03.01,0300300013903004,alto,Intermedio,Bajo,La Paz
21.0,0.0,2.0,1.0,0.0,95.0,0.0,0.0,20,0.0,1.0,03,003,M03.01,0300300013903005,alto,Intermedio,Bajo,La Paz
34.0,0.0,2.0,1.0,0.0,146.0,0.0,0.0,19,0.0,1.0,03,003,M03.01,0300300013903015,alto,Intermedio,Bajo,La Paz
34.0,0.0,2.0,1.0,0.0,146.0,0.0,0.0,1,0.0,1.0,03,003,M03.01,0300300013903021,alto,Intermedio,Bajo,La Paz
30.0,0.0,3.0,1.0,0.0,124.0,0.0,0.0,33,0.0,1.0,03,003,M03.01,0300300013890017,muy alto,Bajo,Muy Bajo,La Paz
30.0,0.0,3.0,1.0,0.0,124.0,0.0,0.0,39,0.0,1.0,03,003,M03.01,0300300013890022,muy alto,Bajo,Muy Bajo,La Paz
21.0,0.0,1.0,1.0,0.0,101.0,0.0,0.0,18,0.0,1.0,03,003,M03.01,0300300013890025,muy alto,Bajo,Muy Bajo,La Paz
21.0,0.0,1.0,1.0,0.0,101.0,0.0,0.0,18,0.0,1.0,03,003,M03.01,0300300013890029,muy alto,Bajo,Muy Bajo,La Paz
15.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,13,0.0,0.0,03,003,M03.01,0300300013890031,muy alto,Bajo,Muy Bajo,La Paz
34.0,0.0,1.0,1.0,0.0,173.0,0.0,0.0,28,0.0,1.0,03,003,M03.01,0300300013890018,muy alto,Bajo,Muy Bajo,La Paz
40.0,0.0,2.0,1.0,0.0,135.0,0.0,0.0,0,0.0,1.0,03,003,M03.01,0300300013890004,s/p,S/P,S/P,La Paz
18.0,0.0,1.0,0.0,0.0,86.0,0.0,0.0,5,0.0,1.0,03,003,M03.01,0300300014935007,alto,Bajo,Bajo,La Paz
18.0,0.0,1.0,0.0,0.0,86.0,0.0,0.0,8,0.0,1.0,03,003,M03.01,030030001416A003,alto,Bajo,Bajo,La Paz
18.0,0.0,1.0,0.0,0.0,86.0,0.0,0.0,11,0.0,1.0,03,003,M03.01,030030001416A001,alto,Bajo,Bajo,La Paz
22.0,0.0,1.0,1.0,0.0,92.0,0.0,0.0,20,0.0,1.0,03,003,M03.01,030030001416A007,alto,Bajo,Bajo,La Paz
18.0,0.0,1.0,0.0,0.0,86.0,0.0,0.0,5,0.0,1.0,03,003,M03.01,030030001416A002,alto,Bajo,Bajo,La Paz
27.0,0.0,1.0,1.0,0.0,103.0,0.0,0.0,13,0.0,1.0,03,003,M03.01,030030001416A008,alto,Bajo,Bajo,La Paz
143.0,5.0,3.0,1.0,0.0,10825.0,0.0,0.0,16,2.0,14.0,03,003,M03.01,0300300012252020,bajo,Alto,Alto,La Paz
104.0,2.0,4.0,1.0,0.0,7663.0,0.0,0.0,32,2.0,14.0,03,003,M03.01,0300300012248023,bajo,Muy Alto,Alto,La Paz
59.0,1.0,4.0,1.0,0.0,6162.0,0.0,0.0,71,0.0,0.0,03,003,M03.01,0300300012248004,bajo,Muy Alto,Alto,La Paz
50.0,0.0,5.0,1.0,0.0,4641.0,0.0,0.0,43,0.0,6.0,03,003,M03.01,0300300012248030,bajo,Muy Alto,Alto,La Paz
59.0,1.0,4.0,1.0,0.0,6162.0,0.0,0.0,1,0.0,0.0,03,003,M03.01,0300300012248003,bajo,Muy Alto,Alto,La Paz
65.0,1.0,6.0,1.0,0.0,5987.0,0.0,0.0,138,0.0,6.0,03,003,M03.01,0300300012248001,bajo,Muy Alto,Alto,La Paz
131.0,4.0,6.0,0.0,0.0,10719.0,0.0,0.0,12,2.0,14.0,03,003,M03.01,0300300012252007,bajo,Alto,Alto,La Paz
65.0,1.0,6.0,1.0,0.0,5987.0,0.0,0.0,50,0.0,6.0,03,003,M03.01,0300300012248019,bajo,Muy Alto,Alto,La Paz
65.0,1.0,6.0,1.0,0.0,5987.0,0.0,0.0,43,0.0,6.0,03,003,M03.01,0300300012248006,bajo,Muy Alto,Alto,La Paz
136.0,4.0,4.0,1.0,0.0,9249.0,0.0,0.0,60,2.0,14.0,03,003,M03.01,0300300012248021,bajo,Muy Alto,Alto,La Paz
94.0,1.0,2.0,0.0,0.0,7570.0,0.0,0.0,50,2.0,14.0,03,003,M03.01,0300300012252034,bajo,Alto,Alto,La Paz
94.0,1.0,2.0,0.0,0.0,7570.0,0.0,0.0,30,2.0,14.0,03,003,M03.01,0300300012248036,bajo,Muy Alto,Alto,La Paz
94.0,1.0,2.0,0.0,0.0,7570.0,0.0,0.0,20,2.0,14.0,03,003,M03.01,0300300012248035,bajo,Muy Alto,Alto,La Paz
136.0,4.0,4.0,1.0,0.0,9249.0,0.0,0.0,26,2.0,14.0,03,003,M03.01,0300300012252018,bajo,Alto,Alto,La Paz
124.0,3.0,4.0,0.0,0.0,9181.0,0.0,0.0,17,2.0,14.0,03,003,M03.01,0300300012252006,bajo,Alto,Alto,La Paz
124.0,3.0,4.0,0.0,0.0,9181.0,0.0,0.0,27,2.0,14.0,03,003,M03.01,0300300012252014,bajo,Alto,Alto,La Paz
124.0,3.0,4.0,0.0,0.0,9181.0,0.0,0.0,16,2.0,14.0,03,003,M03.01,0300300012252015,bajo,Alto,Alto,La Paz
124.0,3.0,4.0,0.0,0.0,9181.0,0.0,0.0,4,2.0,14.0,03,003,M03.01,0300300012252005,bajo,Alto,Alto,La Paz
136.0,4.0,4.0,1.0,0.0,9249.0,0.0,0.0,36,2.0,14.0,03,003,M03.01,0300300012248034,bajo,Muy Alto,Alto,La Paz
104.0,2.0,4.0,1.0,0.0,7663.0,0.0,0.0,70,2.0,14.0,03,003,M03.01,0300300012248022,bajo,Muy Alto,Alto,La Paz
131.0,4.0,6.0,0.0,0.0,10719.0,0.0,0.0,58,2.0,14.0,03,003,M03.01,0300300012252009,bajo,Alto,Alto,La Paz
124.0,3.0,4.0,0.0,0.0,9181.0,0.0,0.0,0,2.0,14.0,03,003,M03.01,0300300012252004,s/p,S/P,S/P,La Paz
6.0,1.0,0.0,0.0,0.0,1028.0,1574.0,0.0,0,46.0,14.0,03,003,M03.01,030030001220A039,s/p,S/P,S/P,La Paz
143.0,5.0,3.0,1.0,0.0,10825.0,0.0,0.0,0,2.0,14.0,03,003,M03.01,030030001213A034,s/p,S/P,S/P,La Paz
96.0,4.0,5.0,1.0,0.0,7922.0,0.0,0.0,62,2.0,14.0,03,003,M03.01,0300300012214039,bajo,Alto,Alto,La Paz
148.0,5.0,4.0,1.0,1.0,12623.0,0.0,0.0,33,2.0,34.0,03,003,M03.01,030030001213A015,bajo,Muy Alto,Alto,La Paz
59.0,1.0,3.0,1.0,0.0,809.0,0.0,0.0,100,0.0,6.0,03,003,M03.01,0300300013049014,medio,Intermedio,Intermedio,La Paz
80.0,3.0,2.0,1.0,1.0,8348.0,0.0,0.0,0,2.0,40.0,03,003,M03.01,0300300012125035,s/p,S/P,S/P,La Paz
94.0,4.0,3.0,1.0,1.0,10150.0,0.0,0.0,69,2.0,40.0,03,003,M03.01,030030001213A020,bajo,Muy Alto,Alto,La Paz
54.0,1.0,2.0,1.0,0.0,1725.0,0.0,0.0,94,0.0,6.0,03,003,M03.01,0300300013049025,medio,Intermedio,Intermedio,La Paz
54.0,1.0,2.0,1.0,0.0,1725.0,0.0,0.0,50,0.0,6.0,03,003,M03.01,0300300013034004,medio,Intermedio,Intermedio,La Paz
100.0,5.0,4.0,1.0,1.0,11953.0,0.0,0.0,28,2.0,34.0,03,003,M03.01,030030001213A004,bajo,Muy Alto,Alto,La Paz
100.0,5.0,4.0,1.0,1.0,11953.0,0.0,0.0,31,2.0,34.0,03,003,M03.01,030030001213A019,bajo,Muy Alto,Alto,La Paz
108.0,5.0,3.0,1.0,1.0,10059.0,0.0,0.0,55,2.0,14.0,03,003,M03.01,030030001213A018,bajo,Muy Alto,Alto,La Paz
100.0,5.0,4.0,1.0,1.0,11953.0,0.0,0.0,0,2.0,34.0,03,003,M03.01,030030001213A006,s/p,S/P,S/P,La Paz
108.0,5.0,3.0,1.0,1.0,10059.0,0.0,0.0,44,2.0,14.0,03,003,M03.01,0300300012214037,bajo,Alto,Alto,La Paz
100.0,5.0,4.0,1.0,1.0,11953.0,0.0,0.0,7,2.0,34.0,03,003,M03.01,030030001213A005,bajo,Muy Alto,Alto,La Paz
136.0,4.0,4.0,1.0,0.0,9249.0,0.0,0.0,50,2.0,14.0,03,003,M03.01,0300300012214040,bajo,Alto,Alto,La Paz
96.0,4.0,5.0,1.0,0.0,7922.0,0.0,0.0,30,2.0,14.0,03,003,M03.01,0300300012214029,bajo,Alto,Alto,La Paz
143.0,5.0,3.0,1.0,0.0,10825.0,0.0,0.0,52,2.0,14.0,03,003,M03.01,030030001213A036,bajo,Muy Alto,Alto,La Paz
143.0,5.0,3.0,1.0,0.0,10825.0,0.0,0.0,55,2.0,14.0,03,003,M03.01,030030001213A035,bajo,Muy Alto,Alto,La Paz
108.0,5.0,3.0,1.0,1.0,10059.0,0.0,0.0,101,2.0,14.0,03,003,M03.01,0300300012214038,bajo,Alto,Alto,La Paz
143.0,5.0,3.0,1.0,0.0,10825.0,0.0,0.0,33,2.0,14.0,03,003,M03.01,030030001213A016,bajo,Muy Alto,Alto,La Paz
108.0,5.0,3.0,1.0,1.0,10059.0,0.0,0.0,60,2.0,14.0,03,003,M03.01,030030001213A017,bajo,Muy Alto,Alto,La Paz
96.0,4.0,5.0,1.0,0.0,7922.0,0.0,0.0,57,2.0,14.0,03,003,M03.01,0300300012214028,bajo,Alto,Alto,La Paz
148.0,5.0,4.0,1.0,1.0,12623.0,0.0,0.0,66,2.0,34.0,03,003,M03.01,030030001213A014,bajo,Muy Alto,Alto,La Paz
97.0,2.0,5.0,1.0,0.0,5995.0,0.0,0.0,0,2.0,20.0,03,003,M03.01,0300300012214004,s/p,S/P,S/P,La Paz
80.0,1.0,6.0,1.0,0.0,4623.0,0.0,0.0,0,0.0,6.0,03,003,M03.01,0300300012248032,s/p,S/P,S/P,La Paz
107.0,2.0,6.0,1.0,0.0,4084.0,0.0,0.0,0,0.0,6.0,03,003,M03.01,0300300012214022,s/p,S/P,S/P,La Paz
102.0,4.0,4.0,1.0,0.0,7081.0,0.0,0.0,50,2.0,20.0,03,003,M03.01,0300300012214024,bajo,Alto,Alto,La Paz
73.0,0.0,3.0,1.0,0.0,2274.0,0.0,0.0,72,0.0,6.0,03,003,M03.01,0300300012110033,medio,Alto,Intermedio,La Paz
49.0,0.0,4.0,1.0,0.0,1691.0,0.0,0.0,50,0.0,6.0,03,003,M03.01,030030001220A026,bajo,Alto,Alto,La Paz
49.0,0.0,4.0,1.0,0.0,1691.0,0.0,0.0,12,0.0,6.0,03,003,M03.01,030030001220A035,bajo,Alto,Alto,La Paz
102.0,4.0,4.0,1.0,0.0,7081.0,0.0,0.0,11,2.0,20.0,03,003,M03.01,0300300012214050,bajo,Alto,Alto,La Paz
102.0,4.0,4.0,1.0,0.0,7081.0,0.0,0.0,32,2.0,20.0,03,003,M03.01,0300300012214009,bajo,Alto,Alto,La Paz
55.0,1.0,2.0,0.0,0.0,512.0,0.0,0.0,256,0.0,6.0,03,003,M03.01,0300300013049001,medio,Intermedio,Intermedio,La Paz
84.0,0.0,6.0,1.0,0.0,3464.0,0.0,0.0,23,0.0,6.0,03,003,M03.01,0300300012214033,bajo,Alto,Alto,La Paz
107.0,2.0,6.0,1.0,0.0,4084.0,0.0,0.0,91,0.0,6.0,03,003,M03.01,0300300012214019,bajo,Alto,Alto,La Paz
95.0,1.0,3.0,1.0,0.0,2010.0,0.0,0.0,57,0.0,6.0,03,003,M03.01,0300300012125007,bajo,Alto,Alto,La Paz
84.0,4.0,2.0,1.0,0.0,3187.0,0.0,0.0,55,0.0,6.0,03,003,M03.01,0300300012125006,bajo,Alto,Alto,La Paz
73.0,0.0,3.0,1.0,0.0,2274.0,0.0,0.0,53,0.0,6.0,03,003,M03.01,0300300012110048,medio,Alto,Intermedio,La Paz
55.0,1.0,2.0,0.0,0.0,512.0,0.0,0.0,299,0.0,6.0,03,003,M03.01,0300300013049002,medio,Intermedio,Intermedio,La Paz
61.0,0.0,5.0,1.0,0.0,3784.0,0.0,0.0,32,0.0,6.0,03,003,M03.01,030030001220A038,bajo,Alto,Alto,La Paz
28.0,0.0,3.0,1.0,0.0,2196.0,0.0,0.0,1,0.0,6.0,03,003,M03.01,030030001220A040,bajo,Alto,Alto,La Paz
82.0,1.0,3.0,1.0,0.0,1937.0,0.0,0.0,42,0.0,6.0,03,003,M03.01,0300300012110047,medio,Alto,Intermedio,La Paz
22.0,0.0,1.0,1.0,0.0,1325.0,0.0,0.0,0,0.0,6.0,03,003,M03.01,030030001220A023,s/p,S/P,S/P,La Paz
54.0,0.0,2.0,1.0,0.0,1698.0,0.0,0.0,5,0.0,6.0,03,003,M03.01,030030001220A008,bajo,Alto,Alto,La Paz
112.0,4.0,3.0,1.0,0.0,4825.0,0.0,0.0,87,2.0,20.0,03,003,M03.01,0300300012214023,bajo,Alto,Alto,La Paz
60.0,1.0,3.0,1.0,0.0,452.0,0.0,0.0,234,0.0,6.0,03,003,M03.01,0300300013049005,medio,Intermedio,Intermedio,La Paz
82.0,1.0,3.0,1.0,0.0,1937.0,0.0,0.0,121,0.0,6.0,03,003,M03.01,0300300012110030,medio,Alto,Intermedio,La Paz
94.0,2.0,4.0,1.0,0.0,3022.0,0.0,0.0,55,0.0,6.0,03,003,M03.01,0300300012125038,bajo,Alto,Alto,La Paz
73.0,0.0,3.0,1.0,0.0,2274.0,0.0,0.0,47,0.0,6.0,03,003,M03.01,0300300012214049,bajo,Alto,Alto,La Paz
61.0,0.0,5.0,1.0,0.0,3784.0,0.0,0.0,67,0.0,6.0,03,003,M03.01,030030001220A037,bajo,Alto,Alto,La Paz
49.0,0.0,4.0,1.0,0.0,1691.0,0.0,0.0,42,0.0,6.0,03,003,M03.01,030030001220A027,bajo,Alto,Alto,La Paz
