cve_ent,cve_mun,cve_sun,cvegeo,sun,gmu,iisu_sun,iisu_cd,Pob_2010,Empleo,E_basica,E_media,E_superior,Salud_cama,Salud_cons,Abasto,Espacio_ab,Cultura,Est_Tpte,geometry
03,003,M03.01,0300300013034008,La Paz,medio,Intermedio,Intermedio,71,3602.0,1.0,1.0,0.0,0.0,6.0,80.0,0.0,4.0,0.0,"POLYGON ((-110.29800764756321 24.16039194139603, -110.29709817653723 24.159772787839493, -110.29739318154735 24.159438219648514, -110.29825473224683 24.16009321799367, -110.29800764756321 24.16039194139603))"
03,003,M03.01,0300300012125022,La Paz,bajo,Alto,Alto,29,5774.0,0.0,0.0,0.0,0.0,20.0,37.0,0.0,3.0,0.0,"POLYGON ((-110.2996395772132 24.159499931096313, -110.29947406115895 24.159387341146743, -110.29914797633297 24.159166246074943, -110.29936292517897 24.158792267588048, -110.2997695446232 24.15838432986435, -110.30064231918304 24.158988929092583, -110.30033966858187 24.15936003360684, -110.30000469249265 24.159235204891576, -110.2999936538467 24.159492253675783, -110.2996395772132 24.159499931096313))"
03,003,M03.01,0300300013034007,La Paz,medio,Intermedio,Intermedio,75,5774.0,0.0,0.0,0.0,0.0,20.0,37.0,0.0,3.0,0.0,"POLYGON ((-110.29906636185086 24.15911155706246, -110.29823787412356 24.15855144354178, -110.29848947152024 24.158188469165864, -110.29889303216203 24.15777713061778, -110.29969063840043 24.158329668444377, -110.29928175605137 24.158739876120805, -110.29906636185086 24.15911155706246))"
03,003,M03.01,0300300013034001,La Paz,medio,Intermedio,Intermedio,48,5774.0,0.0,0.0,0.0,0.0,20.0,37.0,0.0,3.0,0.0,"POLYGON ((-110.29857913935591 24.15970085200388, -110.2981404185337 24.159173037904154, -110.29783723325413 24.158934611604497, -110.29809961022205 24.158680089541654, -110.29812602526118 24.15863239116595, -110.29809223716455 24.158472179856247, -110.29819828076275 24.15862521768182, -110.29900686522849 24.159183518529083, -110.29857913935591 24.15970085200388))"
03,003,M03.01,0300300013034012,La Paz,medio,Intermedio,Intermedio,39,3602.0,1.0,1.0,0.0,0.0,6.0,80.0,0.0,4.0,0.0,"POLYGON ((-110.29765756376774 24.160813873455307, -110.29674285042857 24.16017576365337, -110.29703621084846 24.159843063457654, -110.29794821593569 24.16046394239415, -110.29765756376774 24.160813873455307))"
03,003,M03.01,0300300013034018,La Paz,medio,Intermedio,Intermedio,113,1823.0,2.0,1.0,0.0,0.0,6.0,84.0,0.0,1.0,0.0,"POLYGON ((-110.29629140005976 24.162468312718836, -110.2961288445056 24.161913979876072, -110.29604650709474 24.16165417612606, -110.29594288236157 24.161161378890466, -110.29668361714907 24.160247898442357, -110.29705991120208 24.160511329346075, -110.29680436936292 24.16082054220827, -110.29662259721154 24.16103819317229, -110.29657192113217 24.161171208725126, -110.29655316565892 24.161279386988053, -110.29655727295454 24.161358522416357, -110.29660183492031 24.16151279706717, -110.29666946505012 24.16160055362752, -110.2967447949236 24.1616931489377, -110.29684729840615 24.161794894736413, -110.29629140005976 24.162468312718836))"
03,003,M03.01,0300300013034027,La Paz,medio,Intermedio,Intermedio,13,1823.0,2.0,1.0,0.0,0.0,6.0,84.0,0.0,1.0,0.0,"POLYGON ((-110.29689356069993 24.161739451976214, -110.29672450241488 24.161571985276893, -110.29664043199313 24.16147014703322, -110.29660618607672 24.161351586934625, -110.29660256844278 24.161281886351823, -110.29661983522134 24.161182294400483, -110.29666645721731 24.161059919972427, -110.29684351166347 24.160847917823652, -110.29686799964058 24.160817888022013, -110.29727672360558 24.161276086971725, -110.29689356069993 24.161739451976214))"
03,003,M03.01,0300300012125010,La Paz,bajo,Alto,Alto,37,3602.0,1.0,1.0,0.0,0.0,6.0,80.0,0.0,4.0,0.0,"POLYGON ((-110.29929719809512 24.1607070330331, -110.29842387982428 24.16010205287328, -110.29912227688315 24.159261494358308, -110.30000712258297 24.15985931860805, -110.29929719809512 24.1607070330331))"
03,003,M03.01,0300300012125030,La Paz,bajo,Alto,Alto,69,8956.0,2.0,1.0,1.0,2.0,40.0,109.0,0.0,4.0,0.0,"POLYGON ((-110.3027106440883 24.16030851864581, -110.30335758981904 24.159523654632334, -110.30418424325613 24.160096269103228, -110.30353655565872 24.16088203903259, -110.3027106440883 24.16030851864581))"
03,003,M03.01,0300300012214025,La Paz,bajo,Alto,Alto,87,8956.0,2.0,1.0,1.0,2.0,40.0,109.0,0.0,4.0,0.0,"POLYGON ((-110.30375587989076 24.162423927643026, -110.30288580229548 24.161821240140526, -110.30355648351096 24.1610075885065, -110.30383515992028 24.161200716589633, -110.3038423379495 24.1614838523951, -110.30360292121316 24.1614825550634, -110.30360467555265 24.161512266896526, -110.30360364618033 24.161538036681552, -110.30385088562907 24.161540725905848, -110.30388693299882 24.161728065841253, -110.30400082463028 24.161885340007764, -110.3040529249376 24.16202056887563, -110.30403879388882 24.162096559201235, -110.30375587989076 24.162423927643026))"
03,003,M03.01,0300300012125025,La Paz,bajo,Alto,Alto,64,5294.0,1.0,1.0,0.0,2.0,20.0,100.0,0.0,4.0,0.0,"POLYGON ((-110.30280724180815 24.161766822149882, -110.30272688601734 24.16171194149113, -110.30198058416192 24.161194200236285, -110.30265126762225 24.16038055257186, -110.30337280951854 24.160880299147806, -110.3034779232185 24.16095317086034, -110.30280724180815 24.161766822149882))"
03,003,M03.01,0300300012125009,La Paz,bajo,Alto,Alto,45,3602.0,1.0,1.0,0.0,0.0,6.0,80.0,0.0,4.0,0.0,"POLYGON ((-110.29861739079115 24.161517366446482, -110.29775134484187 24.160911471206898, -110.29836420189166 24.160173877806688, -110.29923715500412 24.16077860521977, -110.29861739079115 24.161517366446482))"
03,003,M03.01,0300300012125008,La Paz,bajo,Alto,Alto,12,3602.0,1.0,1.0,0.0,0.0,6.0,80.0,0.0,4.0,0.0,"POLYGON ((-110.29791189607091 24.16235786122762, -110.29702154521333 24.161736321334185, -110.2973342605738 24.161384818373293, -110.29753275536774 24.161516889491896, -110.29755040342964 24.161499090746467, -110.29756616795505 24.16148319161355, -110.29736655897754 24.161347834557038, -110.29765202149498 24.16102620649439, -110.29786241102951 24.16117195280574, -110.29760499547292 24.161481515185045, -110.29762431225554 24.161493822962612, -110.29764225325623 24.161505254150057, -110.2979010668531 24.16119873136981, -110.29852316504747 24.161629682890005, -110.29791189607091 24.16235786122762))"
03,003,M03.01,0300300012125044,La Paz,bajo,Alto,Alto,43,3187.0,2.0,1.0,0.0,0.0,6.0,84.0,0.0,4.0,0.0,"POLYGON ((-110.29659360249438 24.16221756351646, -110.2969603218204 24.16180527758345, -110.2978530344641 24.162428466432182, -110.29743872541188 24.162922308719224, -110.29707094411299 24.162435554394175, -110.2969677875799 24.16234005651826, -110.29686155244804 24.16227453599554, -110.29676095539628 24.16224408069031, -110.29659360249438 24.16221756351646))"
03,003,M03.01,0300300012125037,La Paz,bajo,Alto,Alto,60,8956.0,2.0,1.0,1.0,2.0,40.0,109.0,0.0,4.0,0.0,"POLYGON ((-110.30424361874276 24.16002423455525, -110.30341696548717 24.159451620405257, -110.30407722559265 24.158650589365006, -110.30490387682964 24.159223199946506, -110.30424361874276 24.16002423455525))"
03,003,M03.01,0300300012125029,La Paz,bajo,Alto,Alto,59,5294.0,1.0,1.0,0.0,2.0,20.0,100.0,0.0,4.0,0.0,"POLYGON ((-110.30327903050433 24.15946923689593, -110.30263256695814 24.160253515375704, -110.30175614951496 24.159647335645037, -110.3023940893581 24.15885623562853, -110.30327903050433 24.15946923689593))"
03,003,M03.01,0300300013049030,La Paz,medio,Intermedio,Intermedio,69,1823.0,2.0,1.0,0.0,0.0,6.0,84.0,0.0,1.0,0.0,"POLYGON ((-110.29588589704944 24.159703054493367, -110.29563613276193 24.160768591715605, -110.29518659384658 24.16045807064934, -110.2954571947446 24.159410017629355, -110.29588589704944 24.159703054493367))"
03,003,M03.01,0300300013049029,La Paz,medio,Intermedio,Intermedio,57,1725.0,2.0,1.0,0.0,0.0,6.0,54.0,0.0,1.0,0.0,"POLYGON ((-110.29590863782647 24.15960599526038, -110.29548384468455 24.159315746121646, -110.29563560596645 24.15877477255214, -110.29604905798158 24.158991978625473, -110.29590863782647 24.15960599526038))"
03,003,M03.01,0300300013034003,La Paz,medio,Intermedio,Intermedio,73,1725.0,2.0,1.0,0.0,0.0,6.0,54.0,0.0,1.0,0.0,"POLYGON ((-110.29738612633096 24.15931556503883, -110.2962911118524 24.15848305730475, -110.29633856161736 24.15835000228004, -110.29641186542827 24.158136661751712, -110.29706341182114 24.158504763269377, -110.29730097139657 24.158679075943034, -110.29749368298641 24.158829317134717, -110.29771200976231 24.158941852334703, -110.29738612633096 24.15931556503883))"
03,003,M03.01,0300300013034009,La Paz,medio,Intermedio,Intermedio,79,1725.0,2.0,1.0,0.0,0.0,6.0,54.0,0.0,1.0,0.0,"POLYGON ((-110.297028675166 24.15972547193601, -110.2961254057926 24.15911052834039, -110.29625853347896 24.15857558018388, -110.29732462144123 24.159386095984555, -110.297028675166 24.15972547193601))"
03,003,M03.01,0300300013034013,La Paz,medio,Intermedio,Intermedio,63,1823.0,2.0,1.0,0.0,0.0,6.0,84.0,0.0,1.0,0.0,"POLYGON ((-110.29669842712202 24.160145422712027, -110.29599543075233 24.159665275396183, -110.2961026812958 24.159207519245406, -110.29696934739452 24.159799601099646, -110.29669842712202 24.160145422712027))"
03,003,M03.01,0300300013034019,La Paz,medio,Intermedio,Intermedio,52,1823.0,2.0,1.0,0.0,0.0,6.0,84.0,0.0,1.0,0.0,"POLYGON ((-110.29636278490266 24.160558458251963, -110.29586510489001 24.16022151453956, -110.2959726900288 24.159762334642586, -110.29663914116321 24.160217521510855, -110.29636278490266 24.160558458251963))"
03,003,M03.01,0300300013034022,La Paz,medio,Intermedio,Intermedio,34,1823.0,2.0,1.0,0.0,0.0,6.0,84.0,0.0,1.0,0.0,"POLYGON ((-110.29595911958585 24.161056450078213, -110.29588846603212 24.160982516261882, -110.29582628410218 24.160893517787827, -110.29578311787768 24.16083099705008, -110.29575557345969 24.160768181492013, -110.2957544312319 24.160688895955914, -110.29584970885702 24.16028717165922, -110.29632406532265 24.160606225850987, -110.29595911958585 24.161056450078213))"
03,003,M03.01,0300300012125003,La Paz,bajo,Alto,Alto,69,4825.0,3.0,1.0,0.0,2.0,20.0,112.0,0.0,4.0,0.0,"POLYGON ((-110.29995180062433 24.16245091357481, -110.3002392718736 24.162106935608954, -110.30021398923185 24.162084727526487, -110.30019320882136 24.162066474161325, -110.29989964584603 24.162414426795674, -110.29961654321986 24.162216371352017, -110.30023272986507 24.161468264398575, -110.30112293814774 24.162084921893783, -110.3005032389996 24.162836690083914, -110.29995180062433 24.16245091357481))"
03,003,M03.01,0300300012214026,La Paz,bajo,Alto,Alto,56,8956.0,2.0,1.0,1.0,2.0,40.0,109.0,0.0,4.0,0.0,"POLYGON ((-110.30426280334339 24.160150686386586, -110.30513287650753 24.160753366055516, -110.30448435193811 24.161540158168048, -110.30361504643245 24.160936540967022, -110.30426280334339 24.160150686386586))"
03,003,M03.01,0300300012214027,La Paz,bajo,Alto,Alto,94,8956.0,2.0,1.0,1.0,2.0,40.0,109.0,0.0,4.0,0.0,"POLYGON ((-110.30541647241043 24.16218738032152, -110.30456284352198 24.16159465962846, -110.30521143740438 24.16080778286403, -110.3060658200943 24.161399582932003, -110.30541647241043 24.16218738032152))"
03,003,M03.01,0300300012214010,La Paz,bajo,Alto,Alto,99,7081.0,4.0,1.0,0.0,2.0,20.0,102.0,0.0,4.0,0.0,"POLYGON ((-110.30468882822981 24.16307015291913, -110.30383444118775 24.162478345158867, -110.30412753047811 24.162124216469994, -110.30414403155923 24.162012180468484, -110.30406979219491 24.16185653410309, -110.30394639495309 24.161701033245482, -110.30390068262295 24.161473747271145, -110.3039013106805 24.1612464445827, -110.30535950497266 24.16225649337842, -110.30468882822981 24.16307015291913))"
03,003,M03.01,0300300012125043,La Paz,bajo,Alto,Alto,71,4825.0,3.0,1.0,0.0,2.0,20.0,112.0,0.0,4.0,0.0,"POLYGON ((-110.30208753603847 24.162639933233518, -110.30126087619259 24.162067307429677, -110.3017951947507 24.16141910521732, -110.30182613907816 24.161476532427592, -110.30192807690196 24.161615682796963, -110.30212819041844 24.16182079372355, -110.30229504156321 24.16195033494642, -110.30247813468576 24.162074997180444, -110.30252826951326 24.162100821344175, -110.30208753603847 24.162639933233518))"
03,003,M03.01,0300300012125024,La Paz,bajo,Alto,Alto,34,5294.0,1.0,1.0,0.0,2.0,20.0,100.0,0.0,4.0,0.0,"POLYGON ((-110.30131701916852 24.160191887458122, -110.30169759960297 24.159719941909334, -110.30257270810236 24.160326134472612, -110.30195911489788 24.161070522408686, -110.30160719009466 24.160828181022783, -110.30131701916852 24.160191887458122))"
03,003,M03.01,0300300012125013,La Paz,bajo,Alto,Alto,86,5294.0,1.0,1.0,0.0,2.0,20.0,100.0,0.0,4.0,0.0,"POLYGON ((-110.30118231626889 24.162012888616207, -110.30029207756324 24.161396210256736, -110.30100310178601 24.160532214798838, -110.30189973765432 24.161142556017445, -110.30118231626889 24.162012888616207))"
03,003,M03.01,0300300012125002,La Paz,bajo,Alto,Alto,82,3602.0,1.0,1.0,0.0,0.0,6.0,80.0,0.0,4.0,0.0,"POLYGON ((-110.29953826600125 24.162161609283245, -110.29869566730994 24.161572129038085, -110.29931571671057 24.160833027345575, -110.29969667723213 24.161097220379894, -110.2994564506506 24.16138515695188, -110.29948178066509 24.161402355282924, -110.29950960323818 24.161420335473494, -110.2997508282007 24.161135636516807, -110.30015417077107 24.161413845083626, -110.29953826600125 24.162161609283245))"
03,003,M03.01,0300300012125001,La Paz,s/p,S/P,S/P,0,3187.0,2.0,1.0,0.0,0.0,6.0,84.0,0.0,4.0,0.0,"POLYGON ((-110.29884188766772 24.1630070618361, -110.29798990516912 24.16241231761974, -110.29860172695211 24.1616841053825, -110.29944844969172 24.162270653461242, -110.29884188766772 24.1630070618361))"
03,003,M03.01,0300300012125015,La Paz,bajo,Alto,Alto,93,4825.0,3.0,1.0,0.0,2.0,20.0,112.0,0.0,4.0,0.0,"POLYGON ((-110.30140520938502 24.163467683365823, -110.30058151692185 24.162891451584084, -110.30120149808867 24.162139340737763, -110.30202815811603 24.162711966862574, -110.30140520938502 24.163467683365823))"
03,003,M03.01,0300300012214036,La Paz,bajo,Alto,Alto,70,8956.0,2.0,1.0,1.0,2.0,40.0,109.0,0.0,4.0,0.0,"POLYGON ((-110.30519225178578 24.160681331139212, -110.30432217881275 24.16007865180811, -110.30498243670783 24.159277616860212, -110.30585250755585 24.159880292435478, -110.30519225178578 24.160681331139212))"
03,003,M03.01,0300300013049015,La Paz,medio,Intermedio,Intermedio,30,795.0,2.0,1.0,0.0,0.0,6.0,55.0,0.0,1.0,0.0,"POLYGON ((-110.29476679772463 24.164311627140886, -110.29336873645036 24.16334328875, -110.29137116999023 24.16195929840919, -110.29167380038339 24.161624940297756, -110.2915265325052 24.161509994313672, -110.29139293042942 24.161405714506405, -110.29108177705142 24.16175880896263, -110.28967442795951 24.16078366130901, -110.29180045457281 24.158256513520577, -110.29317700475397 24.159197987436833, -110.29555240373055 24.160822005868237, -110.29596079992469 24.16217688557939, -110.29500541713898 24.16323358641293, -110.29542040341906 24.163521165362603, -110.29476679772463 24.164311627140886))"
03,003,M03.01,0300300014935001,La Paz,alto,Bajo,Bajo,9,61.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,"POLYGON ((-110.26900508477073 24.165289005637728, -110.26864532288933 24.164848628754658, -110.2691443096335 24.164176995570088, -110.26950394178373 24.16461702175413, -110.26900508477073 24.165289005637728))"
03,003,M03.01,030030001416A010,La Paz,alto,Bajo,Bajo,9,86.0,1.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,"POLYGON ((-110.26858261495009 24.16477186890449, -110.26811170462577 24.164182524553528, -110.26870992122083 24.163791119968874, -110.26901659308703 24.16416335642147, -110.26858261495009 24.16477186890449))"
03,003,M03.01,0300300012267034,La Paz,s/p,S/P,S/P,0,1474.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,"POLYGON ((-110.31930626335469 24.158783530751005, -110.31888994440283 24.158497164566953, -110.31971779910546 24.157813465075233, -110.31930626335469 24.158783530751005))"
03,003,M03.01,0300300012267015,La Paz,bajo,Alto,Alto,40,1474.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,"POLYGON ((-110.31967041183083 24.15775932267383, -110.31849629114414 24.157276313589012, -110.31934534601368 24.15624214714103, -110.32041272913634 24.156990852405208, -110.31967041183083 24.15775932267383))"
03,003,M03.01,0300300012267016,La Paz,bajo,Alto,Alto,26,13131.0,3.0,0.0,1.0,109.0,90.0,115.0,0.0,2.0,0.0,"POLYGON ((-110.31881874460953 24.158448218552035, -110.31799755797064 24.157883325945736, -110.31843551253702 24.157350288149487, -110.31959221156409 24.157826130706717, -110.31881874460953 24.158448218552035))"
03,003,M03.01,0300300012267007,La Paz,bajo,Alto,Alto,21,14719.0,3.0,0.0,1.0,100.0,83.0,128.0,0.0,2.0,0.0,"POLYGON ((-110.31602905931871 24.156529231885365, -110.3151619054208 24.155932715686642, -110.31582295649017 24.15512947286471, -110.31668986462905 24.155726281325887, -110.31602905931871 24.156529231885365))"
03,003,M03.01,0300300012267006,La Paz,bajo,Alto,Alto,41,14053.0,3.0,0.0,1.0,109.0,90.0,119.0,0.0,1.0,0.0,"POLYGON ((-110.31697676943352 24.157181150936978, -110.31610781586045 24.1565834080903, -110.31676879441234 24.155780246443726, -110.31708296208527 24.15599598270879, -110.31726926796473 24.15613828493279, -110.31744877625553 24.156303971414903, -110.31754174507392 24.15642938521582, -110.31756810255641 24.156466520783273, -110.31697676943352 24.157181150936978))"
03,003,M03.01,0300300012267005,La Paz,bajo,Alto,Alto,41,13131.0,3.0,0.0,1.0,109.0,90.0,115.0,0.0,2.0,0.0,"POLYGON ((-110.31791703311178 24.157827935423388, -110.31705551388437 24.15723531779508, -110.31762619398421 24.15654565424637, -110.31777878379964 24.156757306002245, -110.31799154180884 24.157028471789843, -110.31815027964237 24.1571711412092, -110.31822326024343 24.15722313142438, -110.31835117513785 24.157299763118566, -110.31791703311178 24.157827935423388))"
03,003,M03.01,0300300013034015,La Paz,medio,Intermedio,Intermedio,87,5774.0,0.0,0.0,0.0,0.0,20.0,37.0,0.0,3.0,0.0,"POLYGON ((-110.29887968652868 24.157654719277698, -110.2981870976055 24.157181254795763, -110.29810172119163 24.156911385290467, -110.2986421266186 24.156257119415006, -110.29952164644956 24.156866411208817, -110.29887968652868 24.157654719277698))"
03,003,M03.01,0300300012267020,La Paz,s/p,S/P,S/P,0,14719.0,3.0,0.0,1.0,100.0,83.0,128.0,0.0,2.0,0.0,"POLYGON ((-110.3144672147893 24.1567768196461, -110.31510300073927 24.156004290092636, -110.31597007448248 24.15660090425418, -110.31533537279404 24.157372122464427, -110.3144672147893 24.1567768196461))"
03,003,M03.01,0300300013049004,La Paz,medio,Intermedio,Intermedio,64,512.0,2.0,0.0,0.0,0.0,6.0,55.0,0.0,1.0,0.0,"POLYGON ((-110.29185452472305 24.157009718128037, -110.29167666134559 24.157306592705826, -110.29140285470555 24.157597507366265, -110.29130013660603 24.157484771635968, -110.29117092257934 24.157275691094778, -110.2910864434249 24.157084515944444, -110.29104093764761 24.156691117699417, -110.29146262233722 24.156806587556588, -110.29162608263401 24.156889707543847, -110.29185452472305 24.157009718128037))"
03,003,M03.01,0300300013049037,La Paz,medio,Intermedio,Intermedio,34,229.0,2.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,"POLYGON ((-110.28786899006893 24.157119210289324, -110.28803334231499 24.157074544028205, -110.2882034981506 24.1570354293331, -110.28830198828838 24.15701543590927, -110.28832718817813 24.15703121216309, -110.28834328476812 24.157044553109937, -110.28837539691402 24.157071962759847, -110.28800728138776 24.15726739049773, -110.28786899006893 24.157119210289324))"
03,003,M03.01,0300300013049043,La Paz,medio,Intermedio,Intermedio,6,229.0,2.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,"POLYGON ((-110.2877434020421 24.158277231197346, -110.28808352166783 24.157964656074395, -110.28823062533569 24.15813926508684, -110.2877434020421 24.158277231197346))"
03,003,M03.01,0300300013049010,La Paz,medio,Intermedio,Intermedio,49,229.0,2.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,"POLYGON ((-110.28920984480045 24.15757276050196, -110.28863592818095 24.157941356272648, -110.28845034302864 24.15774213763041, -110.28912227718382 24.15751264218362, -110.28920984480045 24.15757276050196))"
03,003,M03.01,0300300013049016,La Paz,medio,Intermedio,Intermedio,35,229.0,2.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,"POLYGON ((-110.28906742270225 24.157474083014378, -110.28841695670071 24.15770629059524, -110.2882191365966 24.157494394083695, -110.28837095746746 24.157414382610487, -110.28851692768268 24.15733579702491, -110.28866275624706 24.15725872917055, -110.28886968015169 24.157338749612357, -110.28906742270225 24.157474083014378))"
03,003,M03.01,0300300013049039,La Paz,medio,Intermedio,Intermedio,9,229.0,2.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,"POLYGON ((-110.2890678642569 24.15773850968437, -110.28839052181036 24.15852052546365, -110.28836684231747 24.158250979579506, -110.28877844049575 24.157935173035135, -110.2890678642569 24.15773850968437))"
03,003,M03.01,0300300013049033,La Paz,medio,Intermedio,Intermedio,30,229.0,2.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,"POLYGON ((-110.28856075940227 24.157999431500073, -110.28835272745017 24.158190572091577, -110.28813180698839 24.157924422960875, -110.28832830042319 24.15775043399185, -110.28856075940227 24.157999431500073))"
03,003,M03.01,0300300013049040,La Paz,medio,Intermedio,Intermedio,32,229.0,2.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,"POLYGON ((-110.2882896456167 24.157708799170784, -110.2876981734405 24.158273529923417, -110.28760430592084 24.15824189944035, -110.28764343245983 24.157922408953567, -110.28781231125797 24.157762886401745, -110.28811120863774 24.157517603908165, -110.2882896456167 24.157708799170784))"
03,003,M03.01,0300300013049042,La Paz,medio,Intermedio,Intermedio,65,512.0,2.0,0.0,0.0,0.0,6.0,55.0,0.0,1.0,0.0,"POLYGON ((-110.29026934233771 24.15716802914112, -110.2897157487869 24.157810103446703, -110.28934950258711 24.157556350690427, -110.28990691845559 24.156909845227844, -110.29026934233771 24.15716802914112))"
03,003,M03.01,0300300013049007,La Paz,medio,Intermedio,Intermedio,11,512.0,2.0,0.0,0.0,0.0,6.0,55.0,0.0,1.0,0.0,"POLYGON ((-110.28982975814533 24.156853769861893, -110.28927093067382 24.157501912095572, -110.28892503920655 24.15726225762711, -110.28913872935907 24.156924793501208, -110.28944208454958 24.15657870359963, -110.28982975814533 24.156853769861893))"
03,003,M03.01,0300300013049018,La Paz,medio,Intermedio,Intermedio,39,348.0,2.0,0.0,0.0,0.0,6.0,34.0,0.0,1.0,0.0,"POLYGON ((-110.28909499799676 24.156748604737434, -110.28898395663258 24.15671609014828, -110.2887599989006 24.156561062975996, -110.28901011588367 24.15627097196815, -110.2893643887593 24.15652324953948, -110.28925473495141 24.15665135733484, -110.28919550609363 24.15671407629513, -110.28909499799676 24.156748604737434))"
03,003,M03.01,030030001213A013,La Paz,bajo,Alto,Muy Alto,42,12623.0,4.0,1.0,1.0,2.0,34.0,148.0,0.0,5.0,0.0,"POLYGON ((-110.31036903108563 24.15798833754487, -110.3094980574871 24.157385068553346, -110.31011610744015 24.15663489083908, -110.31098656917305 24.157239051018774, -110.31036903108563 24.15798833754487))"
03,003,M03.01,030030001213A030,La Paz,bajo,Alto,Muy Alto,55,14351.0,3.0,0.0,1.0,100.0,87.0,143.0,0.0,5.0,0.0,"POLYGON ((-110.311045939531 24.15716701370539, -110.31017533564099 24.156562755063504, -110.31084137215494 24.15575156216537, -110.31171551319144 24.156354575855612, -110.311045939531 24.15716701370539))"
03,003,M03.01,030030001213A031,La Paz,bajo,Alto,Muy Alto,75,13486.0,5.0,0.0,1.0,100.0,83.0,145.0,0.0,4.0,0.0,"POLYGON ((-110.31200182333579 24.157830450283605, -110.31112444181822 24.157221499142885, -110.31179460256385 24.156408348358507, -110.31267351913436 24.157015430409327, -110.31200182333579 24.157830450283605))"
03,003,M03.01,0300300012252024,La Paz,bajo,Alto,Alto,40,13486.0,5.0,0.0,1.0,100.0,83.0,145.0,0.0,4.0,0.0,"POLYGON ((-110.31208032643966 24.15788493524281, -110.31275219651967 24.157069703316687, -110.3136137217156 24.157663991447475, -110.31294052454129 24.158481948797448, -110.31208032643966 24.15788493524281))"
03,003,M03.01,0300300012267041,La Paz,bajo,Alto,Alto,46,13486.0,5.0,0.0,1.0,100.0,83.0,145.0,0.0,4.0,0.0,"POLYGON ((-110.31367303972762 24.157591917396605, -110.31281156605598 24.156997665010277, -110.31346625444219 24.156203191069167, -110.31432905004974 24.15679482825449, -110.31367303972762 24.157591917396605))"
03,003,M03.01,0300300012144038,La Paz,muy bajo,Muy Alto,Muy Alto,46,14761.0,4.0,0.0,1.0,100.0,83.0,136.0,0.0,4.0,0.0,"POLYGON ((-110.31273288868806 24.15694339213348, -110.31185355950969 24.15633681130882, -110.31250620915324 24.155544893689683, -110.31338740869391 24.156149124362585, -110.31273288868806 24.15694339213348))"
03,003,M03.01,0300300012267040,La Paz,bajo,Alto,Alto,39,13357.0,4.0,0.0,1.0,100.0,83.0,136.0,0.0,2.0,0.0,"POLYGON ((-110.314618016181 24.15824375895245, -110.313751717769 24.157646189714523, -110.31440789700021 24.15684889476462, -110.31527605519926 24.157444197919652, -110.314618016181 24.15824375895245))"
03,003,M03.01,0300300012267018,La Paz,bajo,Alto,Alto,38,13131.0,3.0,0.0,1.0,109.0,90.0,115.0,0.0,2.0,0.0,"POLYGON ((-110.3172260641733 24.15866854865252, -110.31636059387156 24.15807511132988, -110.31699622779477 24.157306964124775, -110.31785791918043 24.15789985232433, -110.3172260641733 24.15866854865252))"
03,003,M03.01,0300300013049034,La Paz,medio,Intermedio,Intermedio,39,229.0,2.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,"POLYGON ((-110.28754626658169 24.157313429506015, -110.28758032331956 24.157214951511364, -110.28765691614082 24.15718878347663, -110.28776815636704 24.15715002116622, -110.28807242111607 24.15747604296843, -110.28784732540038 24.157641158828742, -110.28754626658169 24.157313429506015))"
03,003,M03.01,0300300013049017,La Paz,medio,Intermedio,Intermedio,45,229.0,2.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,"POLYGON ((-110.28884964856368 24.15723388914258, -110.28868625534483 24.157174184094597, -110.28847632169636 24.157034925476722, -110.28844988104814 24.157011611687523, -110.28846479343872 24.15697485359913, -110.28859487509435 24.156953809614613, -110.28865988527083 24.1569487000072, -110.28874858580481 24.156932875676354, -110.2888139256005 24.156868228603727, -110.28886754100438 24.156787289030728, -110.28889728757937 24.156749539281233, -110.28896205862776 24.156787729520904, -110.28898520836991 24.156874439583888, -110.288978971706 24.156933949449286, -110.28893329100869 24.156994338173412, -110.28888316460706 24.157049180910654, -110.28886589300306 24.157084975984056, -110.28888319552395 24.157160833685086, -110.28884964856368 24.15723388914258))"
03,003,M03.01,0300300013049023,La Paz,medio,Intermedio,Intermedio,73,229.0,2.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,"POLYGON ((-110.28832676517726 24.156917966094348, -110.28808359194896 24.156966999027365, -110.28777507829476 24.157050753186965, -110.2875905861186 24.15711164344998, -110.2885797634827 24.155964389096912, -110.28893236476543 24.156215582300145, -110.28832676517726 24.156917966094348))"
