latitud,longitud,fecha,t_mean_2m_12h,relative_humidity_mean_2m_12h,precip_12h,air_quality
24.197897,-110.305568,2024-11-11T00:00:00Z,24.7,60.1,0.0,1.0
24.197897,-110.305568,2024-11-11T12:00:00Z,21.9,76.6,0.0,1.0
24.197897,-110.305568,2024-11-12T00:00:00Z,25.5,60.2,0.0,1.0
24.197897,-110.305568,2024-11-12T12:00:00Z,22.3,67.0,0.0,0.0
24.197897,-110.305568,2024-11-13T00:00:00Z,25.9,45.2,0.0,1.0
24.197897,-110.305568,2024-11-13T12:00:00Z,23.0,67.2,0.0,1.0
24.197897,-110.305568,2024-11-14T00:00:00Z,25.3,65.5,0.0,1.0
24.197897,-110.305568,2024-11-14T12:00:00Z,22.0,75.0,0.0,1.0
24.197897,-110.305568,2024-11-15T00:00:00Z,24.9,55.1,0.0,1.0
24.197897,-110.305568,2024-11-15T12:00:00Z,21.7,60.7,0.0,1.0
24.197897,-110.305568,2024-11-16T00:00:00Z,26.3,26.9,0.0,1.0
24.197897,-110.305568,2024-11-16T12:00:00Z,22.3,55.8,0.0,1.0
24.197897,-110.305568,2024-11-17T00:00:00Z,23.3,46.9,0.0,1.0
24.197897,-110.305568,2024-11-17T12:00:00Z,20.7,66.1,0.0,1.0
24.197897,-110.305568,2024-11-18T00:00:00Z,20.3,47.1,0.0,1.0
24.197897,-110.305568,2024-11-18T12:00:00Z,20.3,43.5,0.0,1.0
24.197897,-110.305568,2024-11-19T00:00:00Z,21.7,46.7,0.0,1.0
24.197897,-110.305568,2024-11-19T12:00:00Z,19.5,65.8,0.0,1.0
24.197897,-110.305568,2024-11-20T00:00:00Z,22.2,61.3,0.0,1.0
24.197897,-110.305568,2024-11-20T12:00:00Z,21.2,73.6,0.0,1.0
24.197897,-110.305568,2024-11-21T00:00:00Z,24.1,68.2,0.0,1.0
24.197897,-110.305568,2024-11-21T12:00:00Z,21.4,81.0,0.0,1.0
24.197897,-110.305568,2024-11-22T00:00:00Z,23.8,64.1,0.0,1.0
24.197897,-110.305568,2024-11-22T12:00:00Z,20.4,72.3,0.0,1.0
24.197897,-110.305568,2024-11-23T00:00:00Z,24.3,51.5,0.0,1.0
24.197897,-110.305568,2024-11-23T12:00:00Z,21.0,62.3,0.0,1.0
24.197897,-110.305568,2024-11-24T00:00:00Z,25.9,39.1,0.0,1.0
24.197897,-110.305568,2024-11-24T12:00:00Z,23.9,45.3,0.0,1.0
24.197897,-110.305568,2024-11-25T00:00:00Z,27.3,29.0,0.0,1.0
24.197897,-110.305568,2024-11-25T12:00:00Z,22.7,40.1,0.0,1.0
24.197897,-110.305568,2024-11-26T00:00:00Z,23.7,54.8,0.0,1.0
24.197897,-110.305568,2024-11-26T12:00:00Z,20.8,76.9,0.0,1.0
24.197897,-110.305568,2024-11-27T00:00:00Z,24.0,56.4,0.0,1.0
24.197897,-110.305568,2024-11-27T12:00:00Z,21.1,53.7,0.0,0.0
24.197897,-110.305568,2024-11-28T00:00:00Z,26.1,32.7,0.0,1.0
24.197897,-110.305568,2024-11-28T12:00:00Z,22.7,48.4,0.0,0.0
24.197897,-110.305568,2024-11-29T00:00:00Z,23.8,55.6,0.0,1.0
24.197897,-110.305568,2024-11-29T12:00:00Z,21.3,85.9,0.0,1.0
24.197897,-110.305568,2024-11-30T00:00:00Z,24.0,66.2,0.0,1.0
24.197897,-110.305568,2024-11-30T12:00:00Z,21.0,81.6,0.0,1.0
24.197897,-110.305568,2024-12-01T00:00:00Z,23.1,68.5,0.0,1.0
24.197897,-110.305568,2024-12-01T12:00:00Z,20.5,85.1,0.0,1.0
24.197897,-110.305568,2024-12-02T00:00:00Z,23.3,69.0,0.0,1.0
24.197897,-110.305568,2024-12-02T12:00:00Z,20.4,78.0,0.0,1.0
24.197897,-110.305568,2024-12-03T00:00:00Z,23.3,59.4,0.0,1.0
24.197897,-110.305568,2024-12-03T12:00:00Z,20.2,71.7,0.0,1.0
24.197897,-110.305568,2024-12-04T00:00:00Z,23.6,54.0,0.0,1.0
24.197897,-110.305568,2024-12-04T12:00:00Z,21.0,53.9,0.0,1.0
24.197897,-110.305568,2024-12-05T00:00:00Z,24.3,44.8,0.0,1.0
24.197897,-110.305568,2024-12-05T12:00:00Z,21.4,54.3,0.0,1.0
24.197897,-110.305568,2024-12-06T00:00:00Z,23.2,59.4,0.0,1.0
24.197897,-110.305568,2024-12-06T12:00:00Z,19.9,67.8,0.0,1.0
24.197897,-110.305568,2024-12-07T00:00:00Z,22.8,52.5,0.0,1.0
24.197897,-110.305568,2024-12-07T12:00:00Z,19.4,76.8,0.0,1.0
24.197897,-110.305568,2024-12-08T00:00:00Z,22.7,63.7,0.0,1.0
24.197897,-110.305568,2024-12-08T12:00:00Z,20.8,69.5,0.0,1.0
24.197897,-110.305568,2024-12-09T00:00:00Z,23.0,64.2,0.0,1.0
24.197897,-110.305568,2024-12-09T12:00:00Z,18.9,64.0,0.0,1.0
24.197897,-110.305568,2024-12-10T00:00:00Z,22.3,48.7,0.0,1.0
24.197897,-110.305568,2024-12-10T12:00:00Z,20.1,55.5,0.0,1.0
24.197897,-110.305568,2024-12-11T00:00:00Z,22.2,62.7,0.0,1.0
24.197897,-110.305568,2024-12-11T12:00:00Z,20.1,70.3,0.0,1.0
24.197897,-110.305568,2024-12-12T00:00:00Z,22.2,65.1,0.0,1.0
24.197897,-110.305568,2024-12-12T12:00:00Z,18.6,79.2,0.14,1.0
24.197897,-110.305568,2024-12-13T00:00:00Z,21.1,63.2,0.0,1.0
24.197897,-110.305568,2024-12-13T12:00:00Z,20.1,75.8,0.0,1.0
24.197897,-110.305568,2024-12-14T00:00:00Z,23.1,44.9,0.0,1.0
24.197897,-110.305568,2024-12-14T12:00:00Z,20.0,70.9,0.0,1.0
24.197897,-110.305568,2024-12-15T00:00:00Z,21.9,68.8,0.0,1.0
24.197897,-110.305568,2024-12-15T12:00:00Z,19.2,76.1,0.0,1.0
24.197897,-110.305568,2024-12-16T00:00:00Z,22.3,58.2,0.0,1.0
24.197897,-110.305568,2024-12-16T12:00:00Z,19.8,68.0,0.0,1.0
24.197897,-110.305568,2024-12-17T00:00:00Z,22.1,62.9,0.0,1.0
24.197897,-110.305568,2024-12-17T12:00:00Z,19.2,70.9,0.0,1.0
24.197897,-110.305568,2024-12-18T00:00:00Z,22.4,49.2,0.0,1.0
24.197897,-110.305568,2024-12-18T12:00:00Z,19.7,61.5,0.0,1.0
24.197897,-110.305568,2024-12-19T00:00:00Z,22.2,51.2,0.0,1.0
24.197897,-110.305568,2024-12-19T12:00:00Z,19.6,59.8,0.0,1.0
24.197897,-110.305568,2024-12-20T00:00:00Z,23.0,44.1,0.0,1.0
24.197897,-110.305568,2024-12-20T12:00:00Z,20.1,45.9,0.0,1.0
24.197897,-110.305568,2024-12-21T00:00:00Z,23.6,40.5,0.0,1.0
24.197897,-110.305568,2024-12-21T12:00:00Z,21.4,40.3,0.0,1.0
24.197897,-110.305568,2024-12-22T00:00:00Z,24.2,36.8,0.0,1.0
24.197897,-110.305568,2024-12-22T12:00:00Z,21.1,39.0,0.0,1.0
24.197897,-110.305568,2024-12-23T00:00:00Z,24.9,25.9,0.0,1.0
24.197897,-110.305568,2024-12-23T12:00:00Z,20.8,33.5,0.0,0.0
24.197897,-110.305568,2024-12-24T00:00:00Z,25.2,21.5,0.0,1.0
24.197897,-110.305568,2024-12-24T12:00:00Z,20.5,52.2,0.0,1.0
24.197897,-110.305568,2024-12-25T00:00:00Z,23.1,42.2,0.0,1.0
24.197897,-110.305568,2024-12-25T12:00:00Z,19.6,59.7,0.0,0.0
24.197897,-110.305568,2024-12-26T00:00:00Z,23.6,42.5,0.0,1.0
24.197897,-110.305568,2024-12-26T12:00:00Z,19.8,62.6,0.0,0.0
24.197897,-110.305568,2024-12-27T00:00:00Z,20.7,65.6,0.0,1.0
24.197897,-110.305568,2024-12-27T12:00:00Z,18.2,84.6,0.0,1.0
24.197897,-110.305568,2024-12-28T00:00:00Z,20.8,62.3,0.0,1.0
24.197897,-110.305568,2024-12-28T12:00:00Z,18.5,64.4,0.0,0.0
24.197897,-110.305568,2024-12-29T00:00:00Z,20.8,47.6,0.0,1.0
24.197897,-110.305568,2024-12-29T12:00:00Z,18.4,73.3,0.0,1.0
24.197897,-110.305568,2024-12-30T00:00:00Z,21.7,59.5,0.0,1.0
24.197897,-110.305568,2024-12-30T12:00:00Z,18.9,61.1,0.0,1.0
24.197897,-110.305568,2024-12-31T00:00:00Z,23.4,39.0,0.0,1.0
24.197897,-110.305568,2024-12-31T12:00:00Z,20.4,53.5,0.0,0.0
24.197897,-110.305568,2025-01-01T00:00:00Z,23.3,43.9,0.0,1.0
24.197897,-110.305568,2025-01-01T12:00:00Z,19.1,71.3,0.0,1.0
24.197897,-110.305568,2025-01-02T00:00:00Z,21.5,57.9,0.0,1.0
24.197897,-110.305568,2025-01-02T12:00:00Z,18.7,65.4,0.0,1.0
24.197897,-110.305568,2025-01-03T00:00:00Z,21.6,55.0,0.0,1.0
24.197897,-110.305568,2025-01-03T12:00:00Z,18.7,65.8,0.0,1.0
24.197897,-110.305568,2025-01-04T00:00:00Z,22.3,45.5,0.0,1.0
24.197897,-110.305568,2025-01-04T12:00:00Z,19.4,57.3,0.0,0.0
24.197897,-110.305568,2025-01-05T00:00:00Z,24.3,30.5,0.0,1.0
24.197897,-110.305568,2025-01-05T12:00:00Z,20.3,44.6,0.0,0.0
24.197897,-110.305568,2025-01-06T00:00:00Z,20.8,55.8,0.0,1.0
24.197897,-110.305568,2025-01-06T12:00:00Z,17.9,82.7,0.0,1.0
24.197897,-110.305568,2025-01-07T00:00:00Z,21.0,58.1,0.0,1.0
24.197897,-110.305568,2025-01-07T12:00:00Z,18.6,58.6,0.0,1.0
24.197897,-110.305568,2025-01-08T00:00:00Z,22.9,35.5,0.0,1.0
24.197897,-110.305568,2025-01-08T12:00:00Z,18.8,78.8,0.0,1.0
24.197897,-110.305568,2025-01-09T00:00:00Z,20.1,66.3,0.0,1.0
24.197897,-110.305568,2025-01-09T12:00:00Z,16.3,73.6,0.0,1.0
24.197897,-110.305568,2025-01-10T00:00:00Z,18.2,54.6,0.0,1.0
24.197897,-110.305568,2025-01-10T12:00:00Z,16.9,57.0,0.0,1.0
24.197897,-110.305568,2025-01-11T00:00:00Z,18.4,47.0,0.0,1.0
24.197897,-110.305568,2025-01-11T12:00:00Z,16.7,61.9,0.0,1.0
24.197897,-110.305568,2025-01-12T00:00:00Z,19.2,48.8,0.0,1.0
24.197897,-110.305568,2025-01-12T12:00:00Z,15.2,69.4,0.0,1.0
24.197897,-110.305568,2025-01-13T00:00:00Z,18.1,48.4,0.0,1.0
24.197897,-110.305568,2025-01-13T12:00:00Z,16.3,70.9,0.0,1.0
24.197897,-110.305568,2025-01-14T00:00:00Z,18.5,61.8,0.0,1.0
24.197897,-110.305568,2025-01-14T12:00:00Z,16.8,66.8,0.0,1.0
24.197897,-110.305568,2025-01-15T00:00:00Z,18.7,64.5,0.0,1.0
24.197897,-110.305568,2025-01-15T12:00:00Z,16.8,71.1,0.0,1.0
24.197897,-110.305568,2025-01-16T00:00:00Z,18.8,63.0,0.0,1.0
24.197897,-110.305568,2025-01-16T12:00:00Z,17.3,72.9,0.0,1.0
24.197897,-110.305568,2025-01-17T00:00:00Z,19.8,62.4,0.0,1.0
24.197897,-110.305568,2025-01-17T12:00:00Z,18.1,69.9,0.0,1.0
24.197897,-110.305568,2025-01-18T00:00:00Z,21.2,52.3,0.0,1.0
24.197897,-110.305568,2025-01-18T12:00:00Z,18.5,72.2,0.0,1.0
24.197897,-110.305568,2025-01-19T00:00:00Z,19.5,60.8,0.0,1.0
24.197897,-110.305568,2025-01-19T12:00:00Z,16.4,70.8,0.0,1.0
24.197897,-110.305568,2025-01-20T00:00:00Z,19.5,55.9,0.0,1.0
24.197897,-110.305568,2025-01-20T12:00:00Z,16.1,60.4,0.0,1.0
24.197897,-110.305568,2025-01-21T00:00:00Z,20.4,34.9,0.0,1.0
24.197897,-110.305568,2025-01-21T12:00:00Z,18.5,65.2,0.0,1.0
24.197897,-110.305568,2025-01-22T00:00:00Z,19.7,61.4,0.0,1.0
24.197897,-110.305568,2025-01-22T12:00:00Z,17.2,72.6,0.0,1.0
24.197897,-110.305568,2025-01-23T00:00:00Z,19.2,62.3,0.0,1.0
24.197897,-110.305568,2025-01-23T12:00:00Z,17.4,69.8,0.0,1.0
24.197897,-110.305568,2025-01-24T00:00:00Z,19.9,55.2,0.0,1.0
24.197897,-110.305568,2025-01-24T12:00:00Z,17.4,74.5,0.0,1.0
24.197897,-110.305568,2025-01-25T00:00:00Z,19.8,63.2,0.0,1.0
24.197897,-110.305568,2025-01-25T12:00:00Z,16.6,65.8,0.0,1.0
24.197897,-110.305568,2025-01-26T00:00:00Z,21.5,51.1,0.0,1.0
24.197897,-110.305568,2025-01-26T12:00:00Z,20.7,49.9,0.0,1.0
24.197897,-110.305568,2025-01-27T00:00:00Z,23.0,42.0,0.0,1.0
24.197897,-110.305568,2025-01-27T12:00:00Z,21.0,64.6,0.0,0.0
24.197897,-110.305568,2025-01-28T00:00:00Z,21.2,55.2,0.0,1.0
24.197897,-110.305568,2025-01-28T12:00:00Z,17.2,74.5,0.0,1.0
24.197897,-110.305568,2025-01-29T00:00:00Z,18.7,56.2,0.0,1.0
24.197897,-110.305568,2025-01-29T12:00:00Z,16.7,64.5,0.0,1.0
24.197897,-110.305568,2025-01-30T00:00:00Z,17.7,60.2,0.0,1.0
24.197897,-110.305568,2025-01-30T12:00:00Z,15.6,72.8,0.0,1.0
24.197897,-110.305568,2025-01-31T00:00:00Z,18.7,57.5,0.0,1.0
24.197897,-110.305568,2025-01-31T12:00:00Z,16.3,65.5,0.0,1.0
24.197897,-110.305568,2025-02-01T00:00:00Z,19.5,51.5,0.0,1.0
24.197897,-110.305568,2025-02-01T12:00:00Z,16.5,67.1,0.0,1.0
24.197897,-110.305568,2025-02-02T00:00:00Z,19.3,57.8,0.0,1.0
24.197897,-110.305568,2025-02-02T12:00:00Z,16.8,65.5,0.0,1.0
24.197897,-110.305568,2025-02-03T00:00:00Z,20.5,50.5,0.0,1.0
24.197897,-110.305568,2025-02-03T12:00:00Z,17.3,38.0,0.0,1.0
24.197897,-110.305568,2025-02-04T00:00:00Z,21.9,27.3,0.0,1.0
24.197897,-110.305568,2025-02-04T12:00:00Z,19.4,37.4,0.0,1.0
24.197897,-110.305568,2025-02-05T00:00:00Z,22.7,20.1,0.0,1.0
24.197897,-110.305568,2025-02-05T12:00:00Z,18.0,46.7,0.0,1.0
24.197897,-110.305568,2025-02-06T00:00:00Z,21.1,33.8,0.0,1.0
24.197897,-110.305568,2025-02-06T12:00:00Z,18.4,51.6,0.0,0.0
24.197897,-110.305568,2025-02-07T00:00:00Z,21.4,35.6,0.0,1.0
24.197897,-110.305568,2025-02-07T12:00:00Z,18.5,49.8,0.0,0.0
24.197897,-110.305568,2025-02-08T00:00:00Z,21.4,33.7,0.0,1.0
24.197897,-110.305568,2025-02-08T12:00:00Z,18.8,49.5,0.0,1.0
24.197897,-110.305568,2025-02-09T00:00:00Z,23.6,31.1,0.0,1.0
24.197897,-110.305568,2025-02-09T12:00:00Z,19.3,43.9,0.0,0.0
24.197897,-110.305568,2025-02-10T00:00:00Z,21.7,39.3,0.0,1.0
24.197897,-110.305568,2025-02-10T12:00:00Z,19.5,71.4,0.0,0.0
24.197897,-110.305568,2025-02-11T00:00:00Z,23.7,42.4,0.0,1.0
24.197897,-110.305568,2025-02-11T12:00:00Z,20.4,61.3,0.0,1.0
24.197897,-110.305568,2025-02-12T00:00:00Z,22.8,40.2,0.0,1.0
24.197897,-110.305568,2025-02-12T12:00:00Z,18.6,59.3,0.0,1.0
24.197897,-110.305568,2025-02-13T00:00:00Z,18.4,51.3,0.0,1.0
24.197897,-110.305568,2025-02-13T12:00:00Z,17.4,66.0,0.0,1.0
24.197897,-110.305568,2025-02-14T00:00:00Z,20.1,54.1,0.0,1.0
24.197897,-110.305568,2025-02-14T12:00:00Z,17.7,69.3,0.0,1.0
24.197897,-110.305568,2025-02-15T00:00:00Z,22.2,47.0,0.0,1.0
24.197897,-110.305568,2025-02-15T12:00:00Z,19.2,58.4,0.0,0.0
24.197897,-110.305568,2025-02-16T00:00:00Z,21.3,56.0,0.0,1.0
24.197897,-110.305568,2025-02-16T12:00:00Z,18.2,73.4,0.0,1.0
24.197897,-110.305568,2025-02-17T00:00:00Z,20.9,57.6,0.0,1.0
24.197897,-110.305568,2025-02-17T12:00:00Z,18.1,57.0,0.0,1.0
24.197897,-110.305568,2025-02-18T00:00:00Z,22.6,32.0,0.0,1.0
24.197897,-110.305568,2025-02-18T12:00:00Z,20.0,44.1,0.0,1.0
24.197897,-110.305568,2025-02-19T00:00:00Z,23.8,30.2,0.0,1.0
24.197897,-110.305568,2025-02-19T12:00:00Z,20.2,33.7,0.0,0.0
24.197897,-110.305568,2025-02-20T00:00:00Z,21.9,41.3,0.0,1.0
24.197897,-110.305568,2025-02-20T12:00:00Z,19.5,47.7,0.0,1.0
24.197897,-110.305568,2025-02-21T00:00:00Z,23.3,35.5,0.0,1.0
24.197897,-110.305568,2025-02-21T12:00:00Z,20.5,36.4,0.0,1.0
24.197897,-110.305568,2025-02-22T00:00:00Z,23.8,24.5,0.0,1.0
24.197897,-110.305568,2025-02-22T12:00:00Z,19.6,55.5,0.0,0.0
24.197897,-110.305568,2025-02-23T00:00:00Z,21.8,48.5,0.0,1.0
24.197897,-110.305568,2025-02-23T12:00:00Z,19.8,54.0,0.0,1.0
24.197897,-110.305568,2025-02-24T00:00:00Z,23.1,38.1,0.0,1.0
24.197897,-110.305568,2025-02-24T12:00:00Z,18.9,48.1,0.0,1.0
24.197897,-110.305568,2025-02-25T00:00:00Z,23.2,27.5,0.0,1.0
24.197897,-110.305568,2025-02-25T12:00:00Z,20.6,33.8,0.0,1.0
24.197897,-110.305568,2025-02-26T00:00:00Z,25.6,16.0,0.0,1.0
24.197897,-110.305568,2025-02-26T12:00:00Z,20.7,41.8,0.0,0.0
24.197897,-110.305568,2025-02-27T00:00:00Z,24.6,26.4,0.0,1.0
24.197897,-110.305568,2025-02-27T12:00:00Z,20.6,59.3,0.0,1.0
24.197897,-110.305568,2025-02-28T00:00:00Z,20.7,67.4,0.0,1.0
24.197897,-110.305568,2025-02-28T12:00:00Z,20.4,74.1,0.0,1.0
24.197897,-110.305568,2025-03-01T00:00:00Z,22.1,57.4,0.0,1.0
24.197897,-110.305568,2025-03-01T12:00:00Z,20.6,56.4,0.0,0.0
24.197897,-110.305568,2025-03-02T00:00:00Z,22.2,48.7,0.0,1.0
24.197897,-110.305568,2025-03-02T12:00:00Z,20.9,62.3,0.0,1.0
24.197897,-110.305568,2025-03-03T00:00:00Z,21.1,65.8,0.0,1.0
24.197897,-110.305568,2025-03-03T12:00:00Z,20.3,63.8,0.0,1.0
24.197897,-110.305568,2025-03-04T00:00:00Z,21.5,53.1,0.0,1.0
24.197897,-110.305568,2025-03-04T12:00:00Z,20.1,64.3,0.0,1.0
24.197897,-110.305568,2025-03-05T00:00:00Z,19.9,53.7,0.0,1.0
24.197897,-110.305568,2025-03-05T12:00:00Z,19.3,57.3,0.0,1.0
24.197897,-110.305568,2025-03-06T00:00:00Z,20.6,60.6,0.0,1.0
24.197897,-110.305568,2025-03-06T12:00:00Z,19.1,66.6,0.0,1.0
24.197897,-110.305568,2025-03-07T00:00:00Z,20.6,50.9,0.0,1.0
24.197897,-110.305568,2025-03-07T12:00:00Z,18.3,69.6,0.0,1.0
24.197897,-110.305568,2025-03-08T00:00:00Z,18.2,44.5,0.0,1.0
24.197897,-110.305568,2025-03-08T12:00:00Z,18.3,62.3,0.0,1.0
24.197897,-110.305568,2025-03-09T00:00:00Z,19.5,55.9,0.0,1.0
24.197897,-110.305568,2025-03-09T12:00:00Z,17.9,60.7,0.0,1.0
24.197897,-110.305568,2025-03-10T00:00:00Z,21.2,52.0,0.0,1.0
24.197897,-110.305568,2025-03-10T12:00:00Z,17.6,51.6,0.0,1.0
24.197897,-110.305568,2025-03-11T00:00:00Z,22.5,25.6,0.0,1.0
24.197897,-110.305568,2025-03-11T12:00:00Z,19.6,39.8,0.0,1.0
24.197897,-110.305568,2025-03-12T00:00:00Z,20.9,44.8,0.0,1.0
24.197897,-110.305568,2025-03-12T12:00:00Z,18.8,61.3,0.0,1.0
24.197897,-110.305568,2025-03-13T00:00:00Z,19.5,69.5,0.0,1.0
24.197897,-110.305568,2025-03-13T12:00:00Z,18.8,80.1,0.0,0.0
24.197897,-110.305568,2025-03-14T00:00:00Z,20.0,61.2,0.0,1.0
24.197897,-110.305568,2025-03-14T12:00:00Z,18.7,74.3,0.0,1.0
24.197897,-110.305568,2025-03-15T00:00:00Z,19.1,68.6,0.0,1.0
24.197897,-110.305568,2025-03-15T12:00:00Z,18.7,67.8,0.0,1.0
24.197897,-110.305568,2025-03-16T00:00:00Z,18.5,68.3,0.0,1.0
24.197897,-110.305568,2025-03-16T12:00:00Z,19.6,65.6,0.0,1.0
24.197897,-110.305568,2025-03-17T00:00:00Z,20.6,65.1,0.0,1.0
24.197897,-110.305568,2025-03-17T12:00:00Z,20.2,57.9,0.0,1.0
24.197897,-110.305568,2025-03-18T00:00:00Z,22.2,44.9,0.0,1.0
24.197897,-110.305568,2025-03-18T12:00:00Z,20.9,50.0,0.0,1.0
24.197897,-110.305568,2025-03-19T00:00:00Z,21.8,48.3,0.0,1.0
24.197897,-110.305568,2025-03-19T12:00:00Z,20.3,66.9,0.0,1.0
24.197897,-110.305568,2025-03-20T00:00:00Z,21.1,57.1,0.0,1.0
24.197897,-110.305568,2025-03-20T12:00:00Z,20.7,55.6,0.0,1.0
24.197897,-110.305568,2025-03-21T00:00:00Z,22.1,53.7,0.0,1.0
24.197897,-110.305568,2025-03-21T12:00:00Z,21.2,50.9,0.0,1.0
24.197897,-110.305568,2025-03-22T00:00:00Z,22.0,20.7,0.0,1.0
24.197897,-110.305568,2025-03-22T12:00:00Z,20.5,36.6,0.0,1.0
24.197897,-110.305568,2025-03-23T00:00:00Z,26.0,17.8,0.0,1.0
24.197897,-110.305568,2025-03-23T12:00:00Z,21.7,36.0,0.0,1.0
24.197897,-110.305568,2025-03-24T00:00:00Z,26.8,16.2,0.0,1.0
24.197897,-110.305568,2025-03-24T12:00:00Z,21.4,48.1,0.0,0.0
24.197897,-110.305568,2025-03-25T00:00:00Z,20.7,68.8,0.0,1.0
24.197897,-110.305568,2025-03-25T12:00:00Z,20.8,67.1,0.0,0.0
24.197897,-110.305568,2025-03-26T00:00:00Z,24.3,34.8,0.0,1.0
24.197897,-110.305568,2025-03-26T12:00:00Z,21.6,64.5,0.0,0.0
24.197897,-110.305568,2025-03-27T00:00:00Z,22.5,55.7,0.0,1.0
24.197897,-110.305568,2025-03-27T12:00:00Z,20.1,76.5,0.0,1.0
24.197897,-110.305568,2025-03-28T00:00:00Z,20.5,61.8,0.0,1.0
24.197897,-110.305568,2025-03-28T12:00:00Z,19.7,74.9,0.0,0.0
24.197897,-110.305568,2025-03-29T00:00:00Z,22.5,57.5,0.0,1.0
24.197897,-110.305568,2025-03-29T12:00:00Z,20.5,71.6,0.0,0.0
24.197897,-110.305568,2025-03-30T00:00:00Z,21.9,57.5,0.0,1.0
24.197897,-110.305568,2025-03-30T12:00:00Z,20.8,72.0,0.0,1.0
24.197897,-110.305568,2025-03-31T00:00:00Z,22.1,61.7,0.0,1.0
24.197897,-110.305568,2025-03-31T12:00:00Z,21.9,62.3,0.0,1.0
24.197897,-110.305568,2025-04-01T00:00:00Z,23.1,60.6,0.0,1.0
24.197897,-110.305568,2025-04-01T12:00:00Z,22.6,56.4,0.0,0.0
24.197897,-110.305568,2025-04-02T00:00:00Z,24.2,47.7,0.0,1.0
24.197897,-110.305568,2025-04-02T12:00:00Z,20.9,70.3,0.0,1.0
24.197897,-110.305568,2025-04-03T00:00:00Z,20.1,52.6,0.0,1.0
24.197897,-110.305568,2025-04-03T12:00:00Z,18.8,70.5,0.0,1.0
24.197897,-110.305568,2025-04-04T00:00:00Z,18.8,58.4,0.0,1.0
24.197897,-110.305568,2025-04-04T12:00:00Z,17.1,62.6,0.0,1.0
24.197897,-110.305568,2025-04-05T00:00:00Z,17.5,56.2,0.0,1.0
24.197897,-110.305568,2025-04-05T12:00:00Z,18.0,61.1,0.0,1.0
24.197897,-110.305568,2025-04-06T00:00:00Z,19.4,56.2,0.0,1.0
24.197897,-110.305568,2025-04-06T12:00:00Z,20.0,56.1,0.0,1.0
24.197897,-110.305568,2025-04-07T00:00:00Z,21.3,62.4,0.0,2.0
24.197897,-110.305568,2025-04-07T12:00:00Z,22.2,54.0,0.0,1.0
24.197897,-110.305568,2025-04-08T00:00:00Z,22.1,61.7,0.0,1.0
24.197897,-110.305568,2025-04-08T12:00:00Z,21.0,59.0,0.0,1.0
24.197897,-110.305568,2025-04-09T00:00:00Z,21.8,58.4,0.0,1.0
24.197897,-110.305568,2025-04-09T12:00:00Z,20.8,53.1,0.0,1.0
24.197897,-110.305568,2025-04-10T00:00:00Z,22.6,43.5,0.0,1.0
24.197897,-110.305568,2025-04-10T12:00:00Z,21.5,56.6,0.0,1.0
24.197897,-110.305568,2025-04-11T00:00:00Z,23.1,47.4,0.0,1.0
24.197897,-110.305568,2025-04-11T12:00:00Z,22.5,46.8,0.0,0.0
24.197897,-110.305568,2025-04-12T00:00:00Z,24.7,40.2,0.0,1.0
24.197897,-110.305568,2025-04-12T12:00:00Z,21.3,62.0,0.0,0.0
24.197897,-110.305568,2025-04-13T00:00:00Z,24.9,50.9,0.0,1.0
24.197897,-110.305568,2025-04-13T12:00:00Z,21.6,61.3,0.0,1.0
24.197897,-110.305568,2025-04-14T00:00:00Z,26.4,38.2,0.0,1.0
24.197897,-110.305568,2025-04-14T12:00:00Z,23.2,57.1,0.0,1.0
24.197897,-110.305568,2025-04-15T00:00:00Z,26.3,42.8,0.0,1.0
24.197897,-110.305568,2025-04-15T12:00:00Z,24.2,58.6,0.0,0.0
24.197897,-110.305568,2025-04-16T00:00:00Z,25.1,59.9,0.0,1.0
24.197897,-110.305568,2025-04-16T12:00:00Z,23.8,71.5,0.0,1.0
24.197897,-110.305568,2025-04-17T00:00:00Z,24.9,50.6,0.0,1.0
24.197897,-110.305568,2025-04-17T12:00:00Z,22.9,66.5,0.0,1.0
24.197897,-110.305568,2025-04-18T00:00:00Z,23.7,62.0,0.0,1.0
24.197897,-110.305568,2025-04-18T12:00:00Z,23.0,72.1,0.0,1.0
24.197897,-110.305568,2025-04-19T00:00:00Z,23.4,65.4,0.0,1.0
24.197897,-110.305568,2025-04-19T12:00:00Z,21.5,75.3,0.0,1.0
24.197897,-110.305568,2025-04-20T00:00:00Z,21.1,61.6,0.0,1.0
24.197897,-110.305568,2025-04-20T12:00:00Z,21.6,77.8,0.0,1.0
24.197897,-110.305568,2025-04-21T00:00:00Z,22.8,67.1,0.0,1.0
24.197897,-110.305568,2025-04-21T12:00:00Z,20.6,69.0,0.0,1.0
24.197897,-110.305568,2025-04-22T00:00:00Z,22.7,48.0,0.0,1.0
24.197897,-110.305568,2025-04-22T12:00:00Z,20.1,60.4,0.0,1.0
24.197897,-110.305568,2025-04-23T00:00:00Z,21.6,55.8,0.0,1.0
24.197897,-110.305568,2025-04-23T12:00:00Z,19.6,75.1,0.0,1.0
24.197897,-110.305568,2025-04-24T00:00:00Z,21.7,62.2,0.0,1.0
24.197897,-110.305568,2025-04-24T12:00:00Z,20.1,70.0,0.0,1.0
24.197897,-110.305568,2025-04-25T00:00:00Z,22.6,58.3,0.0,1.0
24.197897,-110.305568,2025-04-25T12:00:00Z,20.8,68.9,0.0,1.0
